date,age_days,price,pred_price,residual_ln
2015-06-04,2343.0,224.32400512695312,378.6182435303037,-0.5234369662235272
2015-06-05,2344.0,224.95199584960938,379.5752056919255,-0.5231657200065403
2015-06-06,2345.0,225.61900329589844,380.53417686552245,-0.5227282436584231
2015-06-07,2346.0,222.88099670410156,381.4951604093143,-0.5374601830011407
2015-06-08,2347.0,228.48899841308594,382.45815968571543,-0.5151311986544105
2015-06-09,2348.0,229.04800415039062,383.42317806130274,-0.5152076760814408
2015-06-10,2349.0,228.80299377441406,384.3902189068588,-0.5187968875825648
2015-06-11,2350.0,229.7050018310547,385.3592855973368,-0.5173802235100604
2015-06-12,2351.0,229.98199462890625,386.33038151188975,-0.5186918923980679
2015-06-13,2352.0,232.40199279785156,387.30351003387113,-0.5107400495064942
2015-06-14,2353.0,233.54299926757812,388.2786745508235,-0.5083571040014183
2015-06-15,2354.0,236.822998046875,389.2558784544921,-0.49692389417824234
2015-06-16,2355.0,250.89500427246094,390.23512514083603,-0.4417149004936416
2015-06-17,2356.0,249.28399658203125,391.2164180100167,-0.4506681105526855
2015-06-18,2357.0,249.0070037841797,392.19976046640926,-0.4542902793021444
2015-06-19,2358.0,244.6060028076172,393.185155918605,-0.474631871298131
2015-06-20,2359.0,245.21200561523438,394.17260777941397,-0.47466573876969864
2015-06-21,2360.0,243.94400024414062,395.1621194658706,-0.4823574179694381
2015-06-22,2361.0,246.99000549316406,396.1536943992334,-0.47245438090740066
2015-06-23,2362.0,244.29600524902344,397.1473360049879,-0.48592670897170365
2015-06-24,2363.0,240.51499938964844,398.14304771286015,-0.5040289019482502
2015-06-25,2364.0,242.7989959716797,399.1408329568084,-0.49708039544692895
2015-06-26,2365.0,243.593994140625,400.1406951750287,-0.4963133422635906
2015-06-27,2366.0,250.99000549316406,401.14263780996293,-0.46890394973354166
2015-06-28,2367.0,249.01100158691406,402.14666430829874,-0.47931978010150367
2015-06-29,2368.0,257.0639953613281,403.15277812097236,-0.44999052905718884
2015-06-30,2369.0,263.0719909667969,404.1609827031797,-0.4293855459974818
2015-07-01,2370.0,258.6210021972656,405.17128151436754,-0.44894621698835024
2015-07-02,2371.0,255.41200256347656,406.1836780182479,-0.46392752855493224
2015-07-03,2372.0,256.33599853515625,407.19817568278614,-0.46281090688613524
2015-07-04,2373.0,260.885986328125,408.2147779802295,-0.44770997462267825
2015-07-05,2374.0,271.9129943847656,409.23348838708984,-0.40880372786688834
2015-07-06,2375.0,269.0299987792969,410.25431038414905,-0.421954343630909
2015-07-07,2376.0,266.2070007324219,411.2772474564732,-0.43499335071347733
2015-07-08,2377.0,270.7850036621094,412.302303093407,-0.42043166406712995
2015-07-09,2378.0,269.2279968261719,413.3294807885756,-0.4286864567545754
2015-07-10,2379.0,284.8940124511719,414.3587840399029,-0.37461500167008044
2015-07-11,2380.0,293.114990234375,415.39021634959306,-0.3486533686411848
2015-07-12,2381.0,310.86700439453125,416.42378122415096,-0.2923382644863537
2015-07-13,2382.0,292.0539855957031,417.459482174382,-0.3572488235405231
2015-07-14,2383.0,287.4639892578125,418.4973227153861,-0.3755728949373287
2015-07-15,2384.0,285.8290100097656,419.53730636657764,-0.3837586875778758
2015-07-16,2385.0,278.0889892578125,420.57943665166795,-0.413692203852019
2015-07-17,2386.0,279.47198486328125,421.6237170986944,-0.41121119609863666
2015-07-18,2387.0,274.9010009765625,422.67015124000244,-0.4301810541503279
2015-07-19,2388.0,273.614013671875,423.7187426122571,-0.4373514882294298
2015-07-20,2389.0,278.9809875488281,424.76949475644875,-0.4204030219991113
2015-07-21,2390.0,275.8330078125,425.82241121788684,-0.4342267458309568
2015-07-22,2391.0,277.22198486328125,426.87749554622354,-0.4316785017454592
2015-07-23,2392.0,276.04901123046875,427.93475129543253,-0.4383923068415374
2015-07-24,2393.0,288.27801513671875,428.9941820238264,-0.39751801227995287
2015-07-25,2394.0,288.6969909667969,430.0557912940629,-0.3985372835510974
2015-07-26,2395.0,292.6860046386719,431.11958267313815,-0.38728512775917157
2015-07-27,2396.0,293.6239929199219,432.18555973239864,-0.3865550192813556
2015-07-28,2397.0,294.427001953125,433.2537260475378,-0.38629242754425785
2015-07-29,2398.0,289.5899963378906,434.32408519860485,-0.4053248786349064
2015-07-30,2399.0,287.72198486328125,435.39664077001044,-0.4142627499286773
2015-07-31,2400.0,284.6499938964844,436.47139635051724,-0.42746250962550825
2015-08-01,2401.0,281.60101318359375,437.5483555332611,-0.44069600439266843
2015-08-02,2402.0,282.614013671875,438.6275219157444,-0.4395685260953215
2015-08-03,2403.0,281.22698974609375,439.70889909983265,-0.44695077907263503
2015-08-04,2404.0,285.2179870605469,440.7924906917788,-0.43532046727172613
2015-08-05,2405.0,281.8819885253906,441.87830030220147,-0.44954600253790566
2015-08-06,2406.0,278.5769958496094,442.96633154611186,-0.46379927872839133
2015-08-07,2407.0,279.5849914550781,444.05658804290476,-0.4626456745691767
2015-08-08,2408.0,260.99700927734375,445.14907341635455,-0.5339002739591603
2015-08-09,2409.0,265.0830078125,446.24379129464313,-0.5208224059657871
2015-08-10,2410.0,264.4700012207031,447.34074531033116,-0.5255927700431737
2015-08-11,2411.0,270.385986328125,448.4399391003892,-0.5059242403659168
2015-08-12,2412.0,266.3760070800781,449.5413763061974,-0.5233190282027822
2015-08-13,2413.0,264.0799865722656,450.6450605735256,-0.5344279875734399
2015-08-14,2414.0,265.67999267578125,451.7509955525652,-0.5308385837380616
2015-08-15,2415.0,261.5509948730469,452.85918489791237,-0.5489519534762097
2015-08-16,2416.0,258.5069885253906,453.96963226859344,-0.5631075780304169
2015-08-17,2417.0,257.97601318359375,455.0823413280384,-0.5676117640867719
2015-08-18,2418.0,211.07899475097656,456.1973157441162,-0.7706929797691959
2015-08-19,2419.0,226.6840057373047,457.3145591891146,-0.701814464963082
2015-08-20,2420.0,235.35000610351562,458.4340753397527,-0.6667427042402636
2015-08-21,2421.0,232.56900024414062,459.55586787719034,-0.68107356222656
2015-08-22,2422.0,230.38999938964844,460.67994048701405,-0.6929300071627909
2015-08-23,2423.0,228.16900634765625,461.8062968592665,-0.7050589220250059
2015-08-24,2424.0,210.4949951171875,462.93494068841943,-0.7881246506667505
